OverallQual,Neighborhood_encoded,GrLivArea,TotalBsmtSF,GarageArea,YearBuilt,GarageCars,1stFlrSF,MSSubClass_encoded,FullBath,GarageYrBlt,ExterQual_TA,YearRemodAdd,KitchenQual_TA,ExterQual_Gd,TotRmsAbvGrd,2ndFlrSF,KitchenQual_Gd,Exterior2nd_encoded,Foundation_PConc,FireplaceQu_None,Fireplaces,BsmtQual_TA,LotArea,BsmtFinSF1,BsmtQual_Gd,GarageFinish_Unf,OpenPorchSF,Exterior1st_encoded,HeatingQC_Ex,BsmtQual_Ex,BsmtUnfSF,GarageType_Attchd,GarageType_Detchd,GarageFinish_Fin,OverallCond,Foundation_CBlock,WoodDeckSF,GarageFinish_RFn,BsmtFinType1_GLQ,KitchenQual_Ex,MSZoning_RM,MasVnrArea,HalfBath,HeatingQC_TA,LotShape_Reg,CentralAir_Y,MasVnrType_None,SaleType_New,SaleCondition_Partial
7,192824.3949363408,1733,847,433,2003,2,847,239909.0510660367,2,2003.0,0.0,2003,0.0,1.0,7,886,1.0,214512.41271653058,1.0,0.0,1,0.0,12394,0,1.0,0.0,48,213810.05460707544,1.0,0.0,847,0.0,0.0,1.0,5,0.0,100,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0
6,142895.63805389646,1489,778,240,1940,1,944,143355.16004825375,2,1940.0,1.0,1950,1.0,0.0,7,545,0.0,214512.41271653058,0.0,0.0,1,1.0,9900,0,0.0,1.0,0,213810.05460707544,0.0,0.0,778,0.0,1.0,0.0,7,0.0,335,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0
8,225276.7062524152,1489,1489,776,2006,2,1489,185223.20977053,2,2006.0,0.0,2006,0.0,1.0,7,0,1.0,214512.41271653058,1.0,0.0,1,0.0,11216,0,1.0,0.0,140,213810.05460707544,1.0,0.0,1489,1.0,0.0,0.0,5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0
10,315920.0010227745,2084,2078,1220,2007,3,2084,185223.20977053,2,2007.0,0.0,2008,0.0,0.0,7,0,0.0,229930.4996504683,1.0,0.0,1,0.0,14803,1636,0.0,0.0,45,231524.77253199657,1.0,1.0,442,1.0,0.0,1.0,5,0.0,188,0.0,1.0,1.0,0.0,816.0,0,0.0,1.0,1.0,0.0,1.0,1.0
5,125026.82266251187,784,784,0,1924,0,784,109777.54745558939,1,0.0,1.0,1950,0.0,0.0,5,0,1.0,149832.2365964435,0.0,1.0,0,1.0,6130,784,0.0,0.0,0,149450.79509063665,0.0,0.0,0,0.0,0.0,0.0,6,0.0,0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0
7,186536.79187429376,1434,1454,527,2001,2,1434,185223.20977053,2,2001.0,0.0,2001,0.0,1.0,6,0,1.0,214512.41271653058,1.0,0.0,1,0.0,8529,20,1.0,0.0,39,213810.05460707544,1.0,0.0,1434,1.0,0.0,0.0,5,0.0,290,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
5,212341.06662972306,2126,1013,538,1967,2,1160,239909.0510660367,2,1967.0,1.0,1967,1.0,0.0,7,966,0.0,168130.415463841,1.0,1.0,0,1.0,28698,249,0.0,0.0,0,175951.59962068568,0.0,0.0,0,1.0,0.0,1.0,5,0.0,486,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,1.0,0.0,0.0
7,225276.7062524152,1223,600,480,2005,2,520,138781.1879581992,2,2005.0,0.0,2005,0.0,1.0,4,623,1.0,149832.2365964435,1.0,1.0,0,0.0,2544,0,1.0,0.0,166,149450.79509063665,1.0,0.0,600,0.0,1.0,0.0,5,0.0,0,1.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0
6,145878.23747317135,1392,1392,458,1957,2,1392,185223.20977053,1,1957.0,1.0,1957,1.0,0.0,6,0,0.0,167674.37296794492,0.0,0.0,2,1.0,11900,1040,0.0,0.0,0,163093.5197072826,0.0,0.0,352,1.0,0.0,0.0,5,1.0,0,1.0,0.0,0.0,0.0,387.0,1,1.0,0.0,1.0,0.0,0.0,0.0
7,225276.7062524152,1200,600,480,2005,2,520,138781.1879581992,2,2005.0,1.0,2005,0.0,0.0,4,600,1.0,149832.2365964435,1.0,1.0,0,0.0,3180,0,1.0,0.0,166,149450.79509063665,1.0,0.0,600,0.0,1.0,0.0,5,0.0,0,1.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0
7,197943.08974006787,1829,941,613,2003,2,941,239909.0510660367,2,2003.0,0.0,2003,0.0,1.0,7,888,1.0,214512.41271653058,1.0,0.0,1,0.0,9548,483,1.0,0.0,39,213810.05460707544,1.0,0.0,458,1.0,0.0,0.0,6,0.0,192,1.0,1.0,0.0,0.0,223.0,1,0.0,0.0,1.0,0.0,0.0,0.0
6,145878.23747317135,1516,1516,472,1964,2,1516,185223.20977053,1,1964.0,1.0,1964,1.0,0.0,6,0,0.0,168130.415463841,0.0,1.0,0,1.0,10004,196,0.0,0.0,0,163093.5197072826,0.0,0.0,975,1.0,0.0,0.0,6,1.0,0,1.0,0.0,0.0,0.0,180.0,1,1.0,1.0,1.0,0.0,0.0,0.0
5,145878.23747317135,1144,1144,456,1961,2,1144,185223.20977053,1,1961.0,1.0,1961,1.0,0.0,6,0,0.0,214512.41271653058,0.0,1.0,0,1.0,7875,572,0.0,1.0,0,213810.05460707544,0.0,0.0,572,1.0,0.0,0.0,6,1.0,0,0.0,0.0,0.0,0.0,136.0,0,0.0,1.0,1.0,0.0,0.0,0.0
4,136912.1034900026,1067,1067,436,1950,2,1067,185223.20977053,2,1996.0,1.0,1995,0.0,0.0,4,0,1.0,167674.37296794492,0.0,1.0,0,0.0,9600,442,1.0,1.0,0,213810.05460707544,0.0,0.0,625,1.0,0.0,0.0,7,1.0,290,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0
5,128318.41942542572,1559,1559,812,1948,2,1559,96075.68033176576,1,1948.0,1.0,1973,1.0,0.0,5,0,0.0,214512.41271653058,0.0,1.0,0,1.0,8100,338,0.0,1.0,116,213810.05460707544,0.0,0.0,1221,0.0,1.0,0.0,6,0.0,0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0
6,105437.41228136978,987,483,264,1973,1,483,138781.1879581992,1,1973.0,1.0,1973,1.0,0.0,5,504,0.0,167674.37296794492,0.0,1.0,0,1.0,1680,330,0.0,1.0,0,163093.5197072826,0.0,0.0,153,0.0,1.0,0.0,5,1.0,0,0.0,0.0,0.0,1.0,158.0,1,1.0,1.0,1.0,0.0,0.0,0.0
5,197943.08974006787,1099,1099,352,1995,1,1099,185223.20977053,1,1999.0,1.0,2006,0.0,0.0,6,0,1.0,214512.41271653058,1.0,1.0,0,0.0,9525,0,1.0,1.0,0,213810.05460707544,1.0,0.0,1099,1.0,0.0,0.0,6,0.0,278,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0
5,128324.91096764662,1200,768,240,1946,1,768,143355.16004825375,1,1946.0,1.0,1995,1.0,0.0,6,432,0.0,149832.2365964435,0.0,1.0,0,1.0,11767,352,0.0,1.0,0,149450.79509063665,1.0,0.0,416,0.0,1.0,0.0,6,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0
6,142895.63805389646,1482,672,400,1925,1,810,166819.45313884038,2,1934.0,1.0,1950,0.0,0.0,7,672,0.0,148419.07240851008,0.0,1.0,0,1.0,12155,156,0.0,1.0,0,149871.79960697473,0.0,0.0,516,0.0,1.0,0.0,8,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0
5,128318.41942542572,1539,650,686,1904,2,958,166819.45313884038,2,1983.0,1.0,2002,0.0,0.0,8,581,1.0,149832.2365964435,1.0,0.0,1,1.0,10440,0,0.0,1.0,78,149450.79509063665,0.0,0.0,650,0.0,1.0,0.0,8,0.0,70,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0
6,145878.23747317135,1165,1127,490,1966,2,1165,169814.79159017815,1,1966.0,1.0,1966,1.0,0.0,6,0,0.0,167674.37296794492,0.0,1.0,0,1.0,9020,312,0.0,0.0,129,163093.5197072826,0.0,0.0,276,1.0,0.0,0.0,7,1.0,0,1.0,0.0,0.0,0.0,183.0,1,1.0,1.0,1.0,0.0,0.0,0.0
5,145878.23747317135,1800,1800,0,1961,0,1800,133722.64519076995,2,0.0,1.0,1961,1.0,0.0,10,0,0.0,195699.84440310282,0.0,1.0,0,1.0,8000,0,0.0,0.0,0,194518.646991199,1.0,0.0,1800,0.0,0.0,0.0,4,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0
5,128318.41942542572,1416,876,720,1915,3,876,143355.16004825375,1,1949.0,1.0,1950,1.0,0.0,7,540,0.0,148419.07240851008,0.0,0.0,1,1.0,12665,0,0.0,1.0,0,149871.79960697473,0.0,0.0,876,0.0,1.0,0.0,8,0.0,418,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0
5,136912.1034900026,1701,1390,611,1975,2,1701,148137.92470090053,2,1975.0,1.0,1981,1.0,0.0,6,0,0.0,167674.37296794492,0.0,0.0,2,0.0,16647,1390,1.0,0.0,0,163093.5197072826,0.0,0.0,0,0.0,0.0,1.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,0.0
7,186536.79187429376,1775,740,425,1993,2,1006,239909.0510660367,2,1993.0,0.0,1993,0.0,1.0,7,769,1.0,167674.37296794492,1.0,0.0,1,0.0,9317,513,1.0,1.0,72,163093.5197072826,1.0,0.0,227,1.0,0.0,0.0,5,0.0,234,0.0,0.0,0.0,0.0,137.0,1,0.0,1.0,1.0,0.0,0.0,0.0
5,197943.08974006787,864,864,338,1972,1,864,185223.20977053,1,1972.0,1.0,1972,1.0,0.0,5,0,0.0,168130.415463841,0.0,0.0,1,1.0,15523,460,0.0,1.0,0,163093.5197072826,1.0,0.0,404,1.0,0.0,0.0,6,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
6,212341.06662972306,2358,907,360,1908,2,1307,143355.16004825375,3,1908.0,1.0,1997,1.0,0.0,10,1051,0.0,148419.07240851008,0.0,0.0,1,1.0,45600,0,0.0,1.0,40,149871.79960697473,0.0,0.0,907,0.0,1.0,0.0,8,0.0,486,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,0.0
6,237739.82847840988,1855,528,512,1976,2,1094,169814.79159017815,2,1976.0,0.0,1994,1.0,1.0,7,761,0.0,168130.415463841,0.0,0.0,1,1.0,9600,0,0.0,0.0,100,175951.59962068568,1.0,0.0,528,1.0,0.0,0.0,7,1.0,113,1.0,0.0,0.0,0.0,360.0,1,0.0,1.0,1.0,0.0,0.0,0.0
6,197943.08974006787,848,848,420,2003,2,848,200733.55595135537,1,2003.0,0.0,2003,0.0,1.0,3,0,1.0,214512.41271653058,1.0,1.0,0,0.0,4435,659,1.0,0.0,0,213810.05460707544,1.0,0.0,189,1.0,0.0,1.0,5,0.0,140,0.0,1.0,0.0,1.0,170.0,0,0.0,1.0,1.0,0.0,0.0,0.0
8,194708.7836603599,1456,1273,400,2003,2,1456,200733.55595135537,2,2003.0,0.0,2003,0.0,1.0,7,0,1.0,214512.41271653058,1.0,0.0,1,0.0,3196,0,1.0,0.0,20,213810.05460707544,1.0,0.0,1273,1.0,0.0,1.0,5,0.0,143,0.0,0.0,0.0,0.0,40.0,0,0.0,1.0,1.0,0.0,0.0,0.0
7,210508.73201090217,1646,918,240,1941,1,918,192295.43697272782,2,1941.0,1.0,1950,1.0,0.0,7,728,0.0,149832.2365964435,0.0,0.0,2,1.0,7128,364,0.0,1.0,0,149450.79509063665,0.0,0.0,554,0.0,1.0,0.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0
6,145878.23747317135,1445,1127,645,1964,2,1445,169814.79159017815,1,1964.0,1.0,1964,1.0,0.0,7,0,0.0,167674.37296794492,0.0,0.0,1,1.0,12095,564,0.0,0.0,0,149450.79509063665,0.0,0.0,563,1.0,0.0,0.0,6,1.0,180,1.0,0.0,0.0,0.0,115.0,1,1.0,0.0,1.0,0.0,0.0,0.0
5,136912.1034900026,1779,1763,454,1955,2,1779,185223.20977053,1,1955.0,1.0,1974,1.0,0.0,6,0,0.0,168130.415463841,0.0,0.0,1,1.0,17920,306,0.0,1.0,418,149871.79960697473,0.0,0.0,372,1.0,0.0,0.0,4,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.0,0.0
5,136912.1034900026,1040,1040,260,1962,1,1040,185223.20977053,1,1962.0,1.0,2010,1.0,0.0,6,0,0.0,167674.37296794492,0.0,1.0,0,1.0,6897,659,0.0,1.0,104,163093.5197072826,1.0,0.0,381,0.0,1.0,0.0,8,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0
6,197943.08974006787,1026,940,576,1978,2,1026,169814.79159017815,1,1981.0,1.0,1978,1.0,0.0,5,0,0.0,167674.37296794492,0.0,1.0,0,0.0,10970,505,1.0,1.0,0,175951.59962068568,0.0,0.0,0,0.0,1.0,0.0,6,1.0,0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,0.0
6,192824.3949363408,1481,702,343,1994,2,702,239909.0510660367,2,1994.0,1.0,1995,1.0,0.0,6,779,0.0,167674.37296794492,1.0,0.0,1,0.0,8125,0,1.0,0.0,36,163093.5197072826,0.0,0.0,702,1.0,0.0,1.0,5,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0
7,189027.88359232503,1370,1090,479,1976,2,1370,185223.20977053,2,1976.0,1.0,1976,1.0,0.0,6,0,0.0,167674.37296794492,0.0,0.0,1,0.0,10400,0,1.0,0.0,0,163093.5197072826,0.0,0.0,1090,1.0,0.0,0.0,5,1.0,0,1.0,0.0,0.0,0.0,189.0,0,1.0,1.0,1.0,0.0,0.0,0.0
6,189027.88359232503,2654,1054,619,1968,2,1512,239909.0510660367,2,1968.0,1.0,1984,0.0,0.0,9,1142,1.0,167674.37296794492,0.0,0.0,1,1.0,11029,619,0.0,1.0,65,163093.5197072826,0.0,0.0,435,1.0,0.0,0.0,7,1.0,0,0.0,0.0,0.0,0.0,220.0,1,1.0,0.0,1.0,0.0,0.0,0.0
7,210508.73201090217,1426,912,216,1918,1,912,143355.16004825375,1,1925.0,0.0,1998,0.0,1.0,7,514,1.0,148419.07240851008,0.0,0.0,1,1.0,7642,0,0.0,1.0,240,149871.79960697473,0.0,0.0,912,0.0,1.0,0.0,8,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0
5,136912.1034900026,1039,1039,504,1965,2,1039,129953.18142245663,1,1965.0,1.0,1965,1.0,0.0,6,0,0.0,167674.37296794492,1.0,1.0,0,1.0,11625,841,0.0,1.0,0,175951.59962068568,1.0,0.0,198,1.0,0.0,0.0,4,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0
6,186536.79187429376,1097,1040,480,1984,2,1097,185223.20977053,2,1986.0,1.0,1985,1.0,0.0,6,0,0.0,168130.415463841,1.0,1.0,0,0.0,9672,338,1.0,1.0,0,163093.5197072826,0.0,0.0,702,1.0,0.0,0.0,5,0.0,0,0.0,1.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0
5,145878.23747317135,1148,1148,672,1959,1,1148,185223.20977053,1,1959.0,1.0,1959,1.0,0.0,6,0,0.0,168130.415463841,0.0,1.0,0,1.0,7931,1148,0.0,1.0,0,194518.646991199,0.0,0.0,0,1.0,0.0,0.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0
7,225276.7062524152,1372,1372,529,2007,2,1372,185223.20977053,2,2008.0,0.0,2008,0.0,1.0,6,0,1.0,214512.41271653058,1.0,1.0,0,0.0,8640,0,0.0,0.0,140,213810.05460707544,1.0,1.0,1372,1.0,0.0,1.0,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0
5,145878.23747317135,1002,1002,902,1970,2,1002,185223.20977053,1,1973.0,1.0,1970,1.0,0.0,5,0,0.0,149832.2365964435,0.0,1.0,0,1.0,8750,828,0.0,1.0,0,149450.79509063665,0.0,0.0,174,0.0,1.0,0.0,6,1.0,0,0.0,0.0,0.0,0.0,76.0,0,1.0,0.0,1.0,0.0,0.0,0.0
8,243927.12577844597,1646,1638,870,2006,3,1646,185223.20977053,2,2007.0,0.0,2007,0.0,1.0,6,0,1.0,214512.41271653058,1.0,0.0,1,0.0,10656,0,1.0,0.0,80,213810.05460707544,1.0,0.0,1638,1.0,0.0,0.0,5,0.0,192,1.0,0.0,0.0,0.0,274.0,0,0.0,0.0,1.0,0.0,1.0,1.0
4,136912.1034900026,1120,1040,544,1961,2,1120,185223.20977053,1,1961.0,1.0,1961,0.0,0.0,5,0,0.0,214512.41271653058,0.0,1.0,0,1.0,6970,932,0.0,0.0,0,213810.05460707544,0.0,0.0,108,1.0,0.0,0.0,5,1.0,168,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.0,0.0
5,192824.3949363408,2320,0,672,1948,2,1547,239909.0510660367,2,1979.0,1.0,1950,1.0,0.0,7,720,0.0,168130.415463841,0.0,0.0,1,0.0,14762,0,0.0,1.0,144,175951.59962068568,0.0,0.0,0,1.0,0.0,0.0,6,0.0,120,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
7,186536.79187429376,1949,1050,574,1993,2,1062,239909.0510660367,2,1993.0,0.0,1994,0.0,1.0,8,887,1.0,149832.2365964435,1.0,0.0,1,0.0,9938,750,1.0,0.0,90,149450.79509063665,1.0,0.0,300,1.0,0.0,1.0,5,0.0,156,0.0,1.0,0.0,0.0,246.0,1,0.0,1.0,1.0,0.0,0.0,0.0
5,145878.23747317135,894,894,308,1962,1,894,185223.20977053,1,1962.0,1.0,1962,1.0,0.0,5,0,0.0,149832.2365964435,0.0,1.0,0,1.0,6600,0,0.0,1.0,0,149450.79509063665,0.0,0.0,894,0.0,1.0,0.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0
6,197943.08974006787,1682,804,523,1998,2,804,239909.0510660367,2,1998.0,1.0,1998,0.0,0.0,7,878,1.0,214512.41271653058,1.0,1.0,0,0.0,8750,505,1.0,0.0,77,213810.05460707544,1.0,0.0,299,1.0,0.0,0.0,5,0.0,0,1.0,1.0,0.0,0.0,116.0,1,0.0,1.0,1.0,0.0,0.0,0.0
5,145878.23747317135,910,105,414,1953,2,910,185223.20977053,1,1953.0,0.0,1996,0.0,1.0,5,0,1.0,161431.5727475966,0.0,1.0,0,1.0,8892,0,0.0,1.0,0,150886.18621977826,0.0,0.0,105,1.0,0.0,0.0,7,0.0,196,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0
5,145878.23747317135,1268,832,288,1949,1,1036,168527.69739547634,1,1949.0,0.0,1950,1.0,1.0,6,0,0.0,167674.37296794492,0.0,0.0,1,1.0,12144,375,0.0,1.0,28,163093.5197072826,0.0,0.0,457,1.0,0.0,0.0,7,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0
5,128318.41942542572,1131,676,200,1941,1,676,143355.16004825375,1,1941.0,1.0,1950,1.0,0.0,5,455,0.0,148419.07240851008,0.0,1.0,0,1.0,5720,0,0.0,1.0,0,149871.79960697473,1.0,0.0,676,0.0,1.0,0.0,6,1.0,26,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0
8,225276.7062524152,2610,1184,550,2007,2,1184,239909.0510660367,2,2007.0,0.0,2007,0.0,1.0,11,1426,0.0,229930.4996504683,1.0,0.0,1,0.0,9000,64,1.0,0.0,364,231524.77253199657,1.0,0.0,1120,0.0,0.0,1.0,5,0.0,208,0.0,1.0,1.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0
4,156370.3674584998,1040,1064,648,1963,2,1040,185223.20977053,1,1963.0,1.0,1963,1.0,0.0,5,0,0.0,168130.415463841,1.0,1.0,0,1.0,25286,633,0.0,1.0,0,163093.5197072826,0.0,0.0,431,1.0,0.0,0.0,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0
9,315920.0010227745,2224,1462,738,2004,3,1462,239909.0510660367,2,2004.0,0.0,2005,0.0,1.0,10,762,0.0,214512.41271653058,1.0,0.0,1,0.0,8834,1170,0.0,0.0,0,213810.05460707544,1.0,1.0,292,1.0,0.0,1.0,5,0.0,184,0.0,1.0,1.0,0.0,216.0,1,0.0,1.0,1.0,0.0,0.0,0.0
5,136912.1034900026,1155,1109,576,1961,2,1155,148137.92470090053,1,1987.0,1.0,1995,0.0,0.0,6,0,1.0,167674.37296794492,0.0,1.0,0,1.0,11782,899,0.0,1.0,0,163093.5197072826,0.0,0.0,210,0.0,1.0,0.0,7,1.0,192,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,0.0
5,197943.08974006787,864,864,336,1978,1,864,185223.20977053,1,1978.0,0.0,2005,1.0,1.0,6,0,0.0,214512.41271653058,0.0,1.0,0,1.0,7000,646,0.0,1.0,0,213810.05460707544,1.0,0.0,218,1.0,0.0,0.0,8,1.0,0,0.0,0.0,0.0,0.0,90.0,0,0.0,0.0,1.0,0.0,0.0,0.0
5,128324.91096764662,1090,1090,450,2005,2,1090,185223.20977053,1,2005.0,1.0,2006,1.0,0.0,5,0,0.0,214512.41271653058,1.0,1.0,0,0.0,7024,980,0.0,0.0,49,213810.05460707544,0.0,1.0,110,1.0,0.0,1.0,5,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0
7,243927.12577844597,1717,1156,400,1990,2,1187,143355.16004825375,2,1990.0,0.0,1991,0.0,1.0,7,530,1.0,167674.37296794492,0.0,0.0,1,0.0,13758,902,1.0,0.0,36,163093.5197072826,1.0,0.0,254,1.0,0.0,0.0,5,1.0,168,1.0,0.0,0.0,0.0,117.0,1,0.0,0.0,1.0,0.0,0.0,0.0
6,192824.3949363408,1593,808,389,1992,2,808,239909.0510660367,2,1993.0,1.0,1993,1.0,0.0,7,785,0.0,214512.41271653058,1.0,0.0,1,0.0,9636,0,1.0,0.0,40,213810.05460707544,0.0,0.0,808,0.0,0.0,0.0,5,0.0,342,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0
4,142895.63805389646,2230,795,440,1912,1,954,192295.43697272782,1,1997.0,0.0,1950,1.0,1.0,10,795,0.0,148419.07240851008,1.0,1.0,0,1.0,6204,0,0.0,1.0,188,149871.79960697473,0.0,0.0,795,0.0,1.0,0.0,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,1.0,0.0,0.0
5,145878.23747317135,892,892,288,1967,1,892,185223.20977053,1,1967.0,1.0,1967,1.0,0.0,5,0,0.0,167674.37296794492,0.0,1.0,0,1.0,7150,432,0.0,0.0,0,163093.5197072826,0.0,0.0,460,1.0,0.0,0.0,5,1.0,0,1.0,0.0,0.0,0.0,60.0,0,1.0,1.0,1.0,0.0,0.0,0.0
9,225276.7062524152,1709,1698,506,1999,2,1709,200733.55595135537,2,1999.0,0.0,2000,0.0,1.0,5,0,1.0,149832.2365964435,1.0,0.0,1,0.0,5119,1238,0.0,0.0,65,149450.79509063665,1.0,1.0,460,1.0,0.0,1.0,5,0.0,97,0.0,1.0,0.0,0.0,60.0,0,0.0,0.0,1.0,0.0,0.0,0.0
5,145878.23747317135,1712,1626,588,1959,2,1712,133722.64519076995,2,2005.0,1.0,2005,1.0,0.0,8,0,0.0,149832.2365964435,0.0,1.0,0,1.0,8393,528,0.0,0.0,54,149450.79509063665,1.0,0.0,1098,1.0,0.0,1.0,5,1.0,272,0.0,0.0,0.0,0.0,122.0,0,0.0,1.0,1.0,0.0,0.0,0.0
5,128324.91096764662,1393,816,300,1955,1,872,143355.16004825375,1,1955.0,1.0,1955,1.0,0.0,8,521,0.0,149832.2365964435,1.0,1.0,0,1.0,16466,0,0.0,1.0,0,149450.79509063665,0.0,0.0,816,1.0,0.0,0.0,7,0.0,121,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,1.0,0.0,0.0
8,145878.23747317135,2217,2217,621,1970,2,2217,185223.20977053,2,1970.0,0.0,1970,0.0,1.0,8,0,1.0,148419.07240851008,1.0,0.0,1,1.0,15865,351,0.0,1.0,207,149871.79960697473,1.0,0.0,1043,1.0,0.0,0.0,6,0.0,81,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
6,145878.23747317135,1505,1505,505,1953,2,1505,185223.20977053,1,1953.0,1.0,1953,1.0,0.0,6,0,0.0,148419.07240851008,0.0,0.0,1,1.0,12160,1024,0.0,0.0,0,149871.79960697473,1.0,0.0,481,1.0,0.0,0.0,4,1.0,0,1.0,0.0,0.0,0.0,90.0,0,0.0,1.0,1.0,0.0,0.0,0.0
5,145878.23747317135,924,672,576,1949,2,672,143355.16004825375,1,2003.0,1.0,2006,1.0,0.0,6,252,0.0,149832.2365964435,0.0,0.0,1,1.0,8064,0,0.0,1.0,0,149450.79509063665,1.0,0.0,672,0.0,1.0,0.0,7,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0
6,136912.1034900026,1683,918,440,1978,2,918,239909.0510660367,2,1978.0,1.0,1978,1.0,0.0,7,765,0.0,167674.37296794492,0.0,0.0,1,1.0,11184,226,0.0,0.0,0,163093.5197072826,0.0,0.0,192,1.0,0.0,0.0,5,1.0,243,1.0,0.0,0.0,0.0,92.0,1,0.0,1.0,1.0,0.0,0.0,0.0
6,136912.1034900026,1068,1059,264,1963,1,1068,185223.20977053,1,1963.0,1.0,2003,1.0,0.0,6,0,0.0,167674.37296794492,0.0,1.0,0,1.0,8414,663,0.0,0.0,0,163093.5197072826,0.0,0.0,396,1.0,0.0,0.0,8,1.0,192,1.0,1.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0
5,136912.1034900026,1383,1383,354,1954,1,1383,185223.20977053,1,1954.0,1.0,1954,1.0,0.0,6,0,0.0,168130.415463841,1.0,0.0,1,0.0,13284,1064,1.0,1.0,116,149871.79960697473,0.0,0.0,319,1.0,0.0,0.0,5,0.0,511,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0
5,186536.79187429376,1535,0,400,1979,2,1535,133722.64519076995,2,1979.0,1.0,1979,1.0,0.0,8,0,0.0,168130.415463841,0.0,1.0,0,0.0,7018,0,0.0,1.0,0,175951.59962068568,0.0,0.0,0,1.0,0.0,0.0,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0
