OverallQual,Neighborhood_encoded,GrLivArea,YearBuilt,TotalBsmtSF,GarageArea,GarageCars,1stFlrSF,MSSubClass_encoded,ExterQual_TA,GarageYrBlt,FullBath,YearRemodAdd,KitchenQual_TA,TotRmsAbvGrd,ExterQual_Gd,2ndFlrSF,Foundation_PConc,KitchenQual_Gd,BsmtQual_TA,FireplaceQu_None,Fireplaces,BsmtQual_Gd,Exterior2nd_encoded,LotArea,BsmtFinSF1,GarageFinish_Unf,OpenPorchSF,Exterior1st_encoded,HeatingQC_Ex,GarageType_Attchd,BsmtUnfSF,OverallCond,GarageFinish_Fin,BsmtQual_Ex,GarageType_Detchd,HeatingQC_TA,BsmtFinType1_GLQ,WoodDeckSF,KitchenQual_Ex,Foundation_CBlock,MSZoning_RM,FireplaceQu_Gd,HalfBath,MasVnrArea,GarageFinish_RFn,LotShape_Reg,MasVnrType_None,SaleCondition_Partial,SaleType_New
7,197943.08974006787,1661,1998,1649,598,2,1661,185223.20977053,1.0,1998.0,2,1998,0.0,6,0.0,0,1.0,1.0,0.0,1.0,0,1.0,214512.41271653058,12137,0,0.0,34,213810.05460707544,1.0,1.0,1649,5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,442.0,1.0,0.0,0.0,0.0,0.0
5,145878.23747317135,1008,1954,1008,275,1,1008,185223.20977053,1.0,1954.0,1,1954,1.0,4,0.0,0,0.0,0.0,1.0,0.0,1,0.0,195699.84440310282,11425,486,0.0,0,194518.646991199,0.0,1.0,522,6,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0,0.0,1.0,0.0,1.0,0.0,0.0
8,156370.3674584998,1689,2002,1568,857,3,1689,185223.20977053,0.0,2002.0,2,2002,0.0,7,1.0,0,1.0,1.0,0.0,0.0,2,1.0,229930.4996504683,13265,1218,0.0,59,231524.77253199657,1.0,1.0,350,5,0.0,0.0,0.0,0.0,1.0,150,0.0,0.0,0.0,1.0,0,148.0,1.0,0.0,0.0,0.0,0.0
6,212341.06662972306,1052,1971,1010,440,2,1052,169814.79159017815,1.0,1971.0,1,1971,1.0,6,0.0,0,0.0,0.0,1.0,1.0,0,0.0,167674.37296794492,8816,504,1.0,0,163093.5197072826,0.0,1.0,506,7,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,0.0,0.0,0,80.0,0.0,1.0,0.0,0.0,0.0
7,315920.0010227745,1358,2009,1358,484,2,1358,200733.55595135537,0.0,2010.0,2,2010,0.0,6,1.0,0,1.0,1.0,0.0,0.0,1,1.0,214512.41271653058,6371,733,0.0,35,213810.05460707544,1.0,1.0,625,5,0.0,0.0,0.0,0.0,1.0,192,0.0,0.0,0.0,1.0,0,128.0,1.0,0.0,0.0,1.0,1.0
7,197943.08974006787,1640,2003,798,595,2,798,239909.0510660367,0.0,2003.0,2,2003,0.0,6,1.0,842,1.0,1.0,0.0,1.0,0,1.0,214512.41271653058,7226,0,0.0,45,213810.05460707544,1.0,1.0,798,5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0,0.0,0.0
4,128318.41942542572,936,1953,936,576,2,936,185223.20977053,0.0,1974.0,1,1953,1.0,4,0.0,0,0.0,0.0,0.0,1.0,0,0.0,149832.2365964435,6000,0,1.0,32,149450.79509063665,0.0,0.0,936,4,0.0,0.0,1.0,1.0,0.0,0,0.0,1.0,1.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
7,192824.3949363408,1733,2003,847,433,2,847,239909.0510660367,0.0,2003.0,2,2003,0.0,7,1.0,886,1.0,1.0,0.0,0.0,1,1.0,214512.41271653058,12394,0,0.0,48,213810.05460707544,1.0,0.0,847,5,1.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0
6,142895.63805389646,1489,1940,778,240,1,944,143355.16004825375,1.0,1940.0,2,1950,1.0,7,0.0,545,0.0,0.0,1.0,0.0,1,0.0,214512.41271653058,9900,0,1.0,0,213810.05460707544,0.0,0.0,778,7,0.0,0.0,1.0,1.0,0.0,335,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0
8,225276.7062524152,1489,2006,1489,776,2,1489,185223.20977053,0.0,2006.0,2,2006,0.0,7,1.0,0,1.0,1.0,0.0,0.0,1,1.0,214512.41271653058,11216,0,0.0,140,213810.05460707544,1.0,1.0,1489,5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0.0,1.0,1.0,1.0,1.0,1.0
10,315920.0010227745,2084,2007,2078,1220,3,2084,185223.20977053,0.0,2007.0,2,2008,0.0,7,0.0,0,1.0,0.0,0.0,0.0,1,0.0,229930.4996504683,14803,1636,0.0,45,231524.77253199657,1.0,1.0,442,5,1.0,1.0,0.0,0.0,1.0,188,1.0,0.0,0.0,1.0,0,816.0,0.0,1.0,0.0,1.0,1.0
5,125026.82266251187,784,1924,784,0,0,784,109777.54745558939,1.0,0.0,1,1950,0.0,5,0.0,0,0.0,1.0,1.0,1.0,0,0.0,149832.2365964435,6130,784,0.0,0,149450.79509063665,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
7,186536.79187429376,1434,2001,1454,527,2,1434,185223.20977053,0.0,2001.0,2,2001,0.0,6,1.0,0,1.0,1.0,0.0,0.0,1,1.0,214512.41271653058,8529,20,0.0,39,213810.05460707544,1.0,1.0,1434,5,0.0,0.0,0.0,0.0,1.0,290,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0
5,212341.06662972306,2126,1967,1013,538,2,1160,239909.0510660367,1.0,1967.0,2,1967,1.0,7,0.0,966,1.0,0.0,1.0,1.0,0,0.0,168130.415463841,28698,249,0.0,0,175951.59962068568,0.0,1.0,0,5,1.0,0.0,0.0,1.0,0.0,486,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0
7,225276.7062524152,1223,2005,600,480,2,520,138781.1879581992,0.0,2005.0,2,2005,0.0,4,1.0,623,1.0,1.0,0.0,1.0,0,1.0,149832.2365964435,2544,0,0.0,166,149450.79509063665,1.0,0.0,600,5,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0
6,145878.23747317135,1392,1957,1392,458,2,1392,185223.20977053,1.0,1957.0,1,1957,1.0,6,0.0,0,0.0,0.0,1.0,0.0,2,0.0,167674.37296794492,11900,1040,0.0,0,163093.5197072826,0.0,1.0,352,5,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,1.0,1,387.0,1.0,0.0,0.0,0.0,0.0
7,225276.7062524152,1200,2005,600,480,2,520,138781.1879581992,1.0,2005.0,2,2005,0.0,4,0.0,600,1.0,1.0,0.0,1.0,0,1.0,149832.2365964435,3180,0,0.0,166,149450.79509063665,1.0,0.0,600,5,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0
7,197943.08974006787,1829,2003,941,613,2,941,239909.0510660367,0.0,2003.0,2,2003,0.0,7,1.0,888,1.0,1.0,0.0,0.0,1,1.0,214512.41271653058,9548,483,0.0,39,213810.05460707544,1.0,1.0,458,6,0.0,0.0,0.0,0.0,1.0,192,0.0,0.0,0.0,0.0,1,223.0,1.0,0.0,0.0,0.0,0.0
6,145878.23747317135,1516,1964,1516,472,2,1516,185223.20977053,1.0,1964.0,1,1964,1.0,6,0.0,0,0.0,0.0,1.0,1.0,0,0.0,168130.415463841,10004,196,0.0,0,163093.5197072826,0.0,1.0,975,6,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,1,180.0,1.0,1.0,0.0,0.0,0.0
5,145878.23747317135,1144,1961,1144,456,2,1144,185223.20977053,1.0,1961.0,1,1961,1.0,6,0.0,0,0.0,0.0,1.0,1.0,0,0.0,214512.41271653058,7875,572,1.0,0,213810.05460707544,0.0,1.0,572,6,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,136.0,0.0,1.0,0.0,0.0,0.0
4,136912.1034900026,1067,1950,1067,436,2,1067,185223.20977053,1.0,1996.0,2,1995,0.0,4,0.0,0,0.0,1.0,0.0,1.0,0,1.0,167674.37296794492,9600,442,1.0,0,213810.05460707544,0.0,1.0,625,7,0.0,0.0,0.0,1.0,0.0,290,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
5,128318.41942542572,1559,1948,1559,812,2,1559,96075.68033176576,1.0,1948.0,1,1973,1.0,5,0.0,0,0.0,0.0,1.0,1.0,0,0.0,214512.41271653058,8100,338,1.0,116,213810.05460707544,0.0,0.0,1221,6,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
6,105437.41228136978,987,1973,483,264,1,483,138781.1879581992,1.0,1973.0,1,1973,1.0,5,0.0,504,0.0,0.0,1.0,1.0,0,0.0,167674.37296794492,1680,330,1.0,0,163093.5197072826,0.0,0.0,153,5,0.0,0.0,1.0,1.0,0.0,0,0.0,1.0,1.0,0.0,1,158.0,0.0,1.0,0.0,0.0,0.0
5,197943.08974006787,1099,1995,1099,352,1,1099,185223.20977053,1.0,1999.0,1,2006,0.0,6,0.0,0,1.0,1.0,0.0,1.0,0,1.0,214512.41271653058,9525,0,1.0,0,213810.05460707544,1.0,1.0,1099,6,0.0,0.0,0.0,0.0,0.0,278,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0
5,128324.91096764662,1200,1946,768,240,1,768,143355.16004825375,1.0,1946.0,1,1995,1.0,6,0.0,432,0.0,0.0,1.0,1.0,0,0.0,149832.2365964435,11767,352,1.0,0,149450.79509063665,1.0,0.0,416,6,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
6,142895.63805389646,1482,1925,672,400,1,810,166819.45313884038,1.0,1934.0,2,1950,0.0,7,0.0,672,0.0,0.0,1.0,1.0,0,0.0,148419.07240851008,12155,156,1.0,0,149871.79960697473,0.0,0.0,516,8,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0
5,128318.41942542572,1539,1904,650,686,2,958,166819.45313884038,1.0,1983.0,2,2002,0.0,8,0.0,581,1.0,1.0,1.0,0.0,1,0.0,149832.2365964435,10440,0,1.0,78,149450.79509063665,0.0,0.0,650,8,0.0,0.0,1.0,0.0,0.0,70,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
6,145878.23747317135,1165,1966,1127,490,2,1165,169814.79159017815,1.0,1966.0,1,1966,1.0,6,0.0,0,0.0,0.0,1.0,1.0,0,0.0,167674.37296794492,9020,312,0.0,129,163093.5197072826,0.0,1.0,276,7,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,1,183.0,1.0,1.0,0.0,0.0,0.0
5,145878.23747317135,1800,1961,1800,0,0,1800,133722.64519076995,1.0,0.0,2,1961,1.0,10,0.0,0,0.0,0.0,1.0,1.0,0,0.0,195699.84440310282,8000,0,0.0,0,194518.646991199,1.0,0.0,1800,4,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
5,128318.41942542572,1416,1915,876,720,3,876,143355.16004825375,1.0,1949.0,1,1950,1.0,7,0.0,540,0.0,0.0,1.0,0.0,1,0.0,148419.07240851008,12665,0,1.0,0,149871.79960697473,0.0,0.0,876,8,0.0,0.0,1.0,0.0,0.0,418,0.0,0.0,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0
5,136912.1034900026,1701,1975,1390,611,2,1701,148137.92470090053,1.0,1975.0,2,1981,1.0,6,0.0,0,0.0,0.0,0.0,0.0,2,1.0,167674.37296794492,16647,1390,0.0,0,163093.5197072826,0.0,0.0,0,5,1.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0
7,186536.79187429376,1775,1993,740,425,2,1006,239909.0510660367,0.0,1993.0,2,1993,0.0,7,1.0,769,1.0,1.0,0.0,0.0,1,1.0,167674.37296794492,9317,513,1.0,72,163093.5197072826,1.0,1.0,227,5,0.0,0.0,0.0,0.0,0.0,234,0.0,0.0,0.0,0.0,1,137.0,0.0,1.0,0.0,0.0,0.0
5,197943.08974006787,864,1972,864,338,1,864,185223.20977053,1.0,1972.0,1,1972,1.0,5,0.0,0,0.0,0.0,1.0,0.0,1,0.0,168130.415463841,15523,460,1.0,0,163093.5197072826,1.0,1.0,404,6,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0
6,212341.06662972306,2358,1908,907,360,2,1307,143355.16004825375,1.0,1908.0,3,1997,1.0,10,0.0,1051,0.0,0.0,1.0,0.0,1,0.0,148419.07240851008,45600,0,1.0,40,149871.79960697473,0.0,0.0,907,8,0.0,0.0,1.0,1.0,0.0,486,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0
6,237739.82847840988,1855,1976,528,512,2,1094,169814.79159017815,0.0,1976.0,2,1994,1.0,7,1.0,761,0.0,0.0,1.0,0.0,1,0.0,168130.415463841,9600,0,0.0,100,175951.59962068568,1.0,1.0,528,7,0.0,0.0,0.0,0.0,0.0,113,0.0,1.0,0.0,0.0,1,360.0,1.0,1.0,0.0,0.0,0.0
6,197943.08974006787,848,2003,848,420,2,848,200733.55595135537,0.0,2003.0,1,2003,0.0,3,1.0,0,1.0,1.0,0.0,1.0,0,1.0,214512.41271653058,4435,659,0.0,0,213810.05460707544,1.0,1.0,189,5,1.0,0.0,0.0,0.0,1.0,140,0.0,0.0,1.0,0.0,0,170.0,0.0,1.0,0.0,0.0,0.0
8,194708.7836603599,1456,2003,1273,400,2,1456,200733.55595135537,0.0,2003.0,2,2003,0.0,7,1.0,0,1.0,1.0,0.0,0.0,1,1.0,214512.41271653058,3196,0,0.0,20,213810.05460707544,1.0,1.0,1273,5,1.0,0.0,0.0,0.0,0.0,143,0.0,0.0,0.0,0.0,0,40.0,0.0,1.0,0.0,0.0,0.0
7,210508.73201090217,1646,1941,918,240,1,918,192295.43697272782,1.0,1941.0,2,1950,1.0,7,0.0,728,0.0,0.0,1.0,0.0,2,0.0,149832.2365964435,7128,364,1.0,0,149450.79509063665,0.0,0.0,554,5,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0
6,145878.23747317135,1445,1964,1127,645,2,1445,169814.79159017815,1.0,1964.0,1,1964,1.0,7,0.0,0,0.0,0.0,1.0,0.0,1,0.0,167674.37296794492,12095,564,0.0,0,149450.79509063665,0.0,1.0,563,6,0.0,0.0,0.0,1.0,0.0,180,0.0,1.0,0.0,0.0,1,115.0,1.0,0.0,0.0,0.0,0.0
5,136912.1034900026,1779,1955,1763,454,2,1779,185223.20977053,1.0,1955.0,1,1974,1.0,6,0.0,0,0.0,0.0,1.0,0.0,1,0.0,168130.415463841,17920,306,1.0,418,149871.79960697473,0.0,1.0,372,4,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,1.0,1,0.0,0.0,1.0,1.0,0.0,0.0
5,136912.1034900026,1040,1962,1040,260,1,1040,185223.20977053,1.0,1962.0,1,2010,1.0,6,0.0,0,0.0,0.0,1.0,1.0,0,0.0,167674.37296794492,6897,659,1.0,104,163093.5197072826,1.0,0.0,381,8,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0
6,197943.08974006787,1026,1978,940,576,2,1026,169814.79159017815,1.0,1981.0,1,1978,1.0,5,0.0,0,0.0,0.0,0.0,1.0,0,1.0,167674.37296794492,10970,505,1.0,0,175951.59962068568,0.0,0.0,0,6,0.0,0.0,1.0,1.0,1.0,0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0
6,192824.3949363408,1481,1994,702,343,2,702,239909.0510660367,1.0,1994.0,2,1995,1.0,6,0.0,779,1.0,0.0,0.0,0.0,1,1.0,167674.37296794492,8125,0,0.0,36,163093.5197072826,0.0,1.0,702,5,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0
7,189027.88359232503,1370,1976,1090,479,2,1370,185223.20977053,1.0,1976.0,2,1976,1.0,6,0.0,0,0.0,0.0,0.0,0.0,1,1.0,167674.37296794492,10400,0,0.0,0,163093.5197072826,0.0,1.0,1090,5,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0,189.0,1.0,1.0,0.0,0.0,0.0
6,189027.88359232503,2654,1968,1054,619,2,1512,239909.0510660367,1.0,1968.0,2,1984,0.0,9,0.0,1142,0.0,1.0,1.0,0.0,1,0.0,167674.37296794492,11029,619,1.0,65,163093.5197072826,0.0,1.0,435,7,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,1.0,1,220.0,0.0,0.0,0.0,0.0,0.0
7,210508.73201090217,1426,1918,912,216,1,912,143355.16004825375,0.0,1925.0,1,1998,0.0,7,1.0,514,0.0,1.0,1.0,0.0,1,0.0,148419.07240851008,7642,0,1.0,240,149871.79960697473,0.0,0.0,912,8,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1,0.0,0.0,1.0,1.0,0.0,0.0
5,136912.1034900026,1039,1965,1039,504,2,1039,129953.18142245663,1.0,1965.0,1,1965,1.0,6,0.0,0,1.0,0.0,1.0,1.0,0,0.0,167674.37296794492,11625,841,1.0,0,175951.59962068568,1.0,1.0,198,4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0
6,186536.79187429376,1097,1984,1040,480,2,1097,185223.20977053,1.0,1986.0,2,1985,1.0,6,0.0,0,1.0,0.0,0.0,1.0,0,1.0,168130.415463841,9672,338,1.0,0,163093.5197072826,0.0,1.0,702,5,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
5,145878.23747317135,1148,1959,1148,672,1,1148,185223.20977053,1.0,1959.0,1,1959,1.0,6,0.0,0,0.0,0.0,1.0,1.0,0,0.0,168130.415463841,7931,1148,1.0,0,194518.646991199,0.0,1.0,0,5,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
7,225276.7062524152,1372,2007,1372,529,2,1372,185223.20977053,0.0,2008.0,2,2008,0.0,6,1.0,0,1.0,1.0,0.0,1.0,0,0.0,214512.41271653058,8640,0,0.0,140,213810.05460707544,1.0,1.0,1372,5,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0
5,145878.23747317135,1002,1970,1002,902,2,1002,185223.20977053,1.0,1973.0,1,1970,1.0,5,0.0,0,0.0,0.0,1.0,1.0,0,0.0,149832.2365964435,8750,828,1.0,0,149450.79509063665,0.0,0.0,174,6,0.0,0.0,1.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0,76.0,0.0,0.0,0.0,0.0,0.0
8,243927.12577844597,1646,2006,1638,870,3,1646,185223.20977053,0.0,2007.0,2,2007,0.0,6,1.0,0,1.0,1.0,0.0,0.0,1,1.0,214512.41271653058,10656,0,0.0,80,213810.05460707544,1.0,1.0,1638,5,0.0,0.0,0.0,0.0,0.0,192,0.0,0.0,0.0,1.0,0,274.0,1.0,0.0,0.0,1.0,1.0
4,136912.1034900026,1120,1961,1040,544,2,1120,185223.20977053,1.0,1961.0,1,1961,0.0,5,0.0,0,0.0,0.0,1.0,1.0,0,0.0,214512.41271653058,6970,932,0.0,0,213810.05460707544,0.0,1.0,108,5,0.0,0.0,0.0,1.0,0.0,168,0.0,1.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0
5,192824.3949363408,2320,1948,0,672,2,1547,239909.0510660367,1.0,1979.0,2,1950,1.0,7,0.0,720,0.0,0.0,0.0,0.0,1,0.0,168130.415463841,14762,0,1.0,144,175951.59962068568,0.0,1.0,0,6,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0
7,186536.79187429376,1949,1993,1050,574,2,1062,239909.0510660367,0.0,1993.0,2,1994,0.0,8,1.0,887,1.0,1.0,0.0,0.0,1,1.0,149832.2365964435,9938,750,0.0,90,149450.79509063665,1.0,1.0,300,5,1.0,0.0,0.0,0.0,1.0,156,0.0,0.0,0.0,0.0,1,246.0,0.0,1.0,0.0,0.0,0.0
5,145878.23747317135,894,1962,894,308,1,894,185223.20977053,1.0,1962.0,1,1962,1.0,5,0.0,0,0.0,0.0,1.0,1.0,0,0.0,149832.2365964435,6600,0,1.0,0,149450.79509063665,0.0,0.0,894,5,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
6,197943.08974006787,1682,1998,804,523,2,804,239909.0510660367,1.0,1998.0,2,1998,0.0,7,0.0,878,1.0,1.0,0.0,1.0,0,1.0,214512.41271653058,8750,505,0.0,77,213810.05460707544,1.0,1.0,299,5,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,1,116.0,1.0,1.0,0.0,0.0,0.0
5,145878.23747317135,910,1953,105,414,2,910,185223.20977053,0.0,1953.0,1,1996,0.0,5,1.0,0,0.0,1.0,1.0,1.0,0,0.0,161431.5727475966,8892,0,1.0,0,150886.18621977826,0.0,1.0,105,7,0.0,0.0,0.0,0.0,0.0,196,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
5,145878.23747317135,1268,1949,832,288,1,1036,168527.69739547634,0.0,1949.0,1,1950,1.0,6,1.0,0,0.0,0.0,1.0,0.0,1,0.0,167674.37296794492,12144,375,1.0,28,163093.5197072826,0.0,1.0,457,7,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0
5,128318.41942542572,1131,1941,676,200,1,676,143355.16004825375,1.0,1941.0,1,1950,1.0,5,0.0,455,0.0,0.0,1.0,1.0,0,0.0,148419.07240851008,5720,0,1.0,0,149871.79960697473,1.0,0.0,676,6,0.0,0.0,1.0,0.0,0.0,26,0.0,1.0,1.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0
8,225276.7062524152,2610,2007,1184,550,2,1184,239909.0510660367,0.0,2007.0,2,2007,0.0,11,1.0,1426,1.0,0.0,0.0,0.0,1,1.0,229930.4996504683,9000,64,0.0,364,231524.77253199657,1.0,0.0,1120,5,1.0,0.0,0.0,0.0,1.0,208,1.0,0.0,0.0,1.0,1,0.0,0.0,1.0,1.0,1.0,1.0
4,156370.3674584998,1040,1963,1064,648,2,1040,185223.20977053,1.0,1963.0,1,1963,1.0,5,0.0,0,1.0,0.0,1.0,1.0,0,0.0,168130.415463841,25286,633,1.0,0,163093.5197072826,0.0,1.0,431,5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
9,315920.0010227745,2224,2004,1462,738,3,1462,239909.0510660367,0.0,2004.0,2,2005,0.0,10,1.0,762,1.0,0.0,0.0,0.0,1,0.0,214512.41271653058,8834,1170,0.0,0,213810.05460707544,1.0,1.0,292,5,1.0,1.0,0.0,0.0,1.0,184,1.0,0.0,0.0,1.0,1,216.0,0.0,1.0,0.0,0.0,0.0
5,136912.1034900026,1155,1961,1109,576,2,1155,148137.92470090053,1.0,1987.0,1,1995,0.0,6,0.0,0,0.0,1.0,1.0,1.0,0,0.0,167674.37296794492,11782,899,1.0,0,163093.5197072826,0.0,0.0,210,7,0.0,0.0,1.0,1.0,0.0,192,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0
5,197943.08974006787,864,1978,864,336,1,864,185223.20977053,0.0,1978.0,1,2005,1.0,6,1.0,0,0.0,0.0,1.0,1.0,0,0.0,214512.41271653058,7000,646,1.0,0,213810.05460707544,1.0,1.0,218,8,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,90.0,0.0,0.0,0.0,0.0,0.0
5,128324.91096764662,1090,2005,1090,450,2,1090,185223.20977053,1.0,2005.0,1,2006,1.0,5,0.0,0,1.0,0.0,0.0,1.0,0,0.0,214512.41271653058,7024,980,0.0,49,213810.05460707544,0.0,1.0,110,5,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0
7,243927.12577844597,1717,1990,1156,400,2,1187,143355.16004825375,0.0,1990.0,2,1991,0.0,7,1.0,530,0.0,1.0,0.0,0.0,1,1.0,167674.37296794492,13758,902,0.0,36,163093.5197072826,1.0,1.0,254,5,0.0,0.0,0.0,0.0,0.0,168,0.0,1.0,0.0,0.0,1,117.0,1.0,0.0,0.0,0.0,0.0
6,192824.3949363408,1593,1992,808,389,2,808,239909.0510660367,1.0,1993.0,2,1993,1.0,7,0.0,785,1.0,0.0,0.0,0.0,1,1.0,214512.41271653058,9636,0,0.0,40,213810.05460707544,0.0,0.0,808,5,0.0,0.0,0.0,0.0,0.0,342,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0,0.0,0.0
4,142895.63805389646,2230,1912,795,440,1,954,192295.43697272782,0.0,1997.0,1,1950,1.0,10,1.0,795,1.0,0.0,1.0,1.0,0,0.0,148419.07240851008,6204,0,1.0,188,149871.79960697473,0.0,0.0,795,5,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
5,145878.23747317135,892,1967,892,288,1,892,185223.20977053,1.0,1967.0,1,1967,1.0,5,0.0,0,0.0,0.0,1.0,1.0,0,0.0,167674.37296794492,7150,432,0.0,0,163093.5197072826,0.0,1.0,460,5,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0,60.0,1.0,1.0,0.0,0.0,0.0
9,225276.7062524152,1709,1999,1698,506,2,1709,200733.55595135537,0.0,1999.0,2,2000,0.0,5,1.0,0,1.0,1.0,0.0,0.0,1,0.0,149832.2365964435,5119,1238,0.0,65,149450.79509063665,1.0,1.0,460,5,1.0,1.0,0.0,0.0,1.0,97,0.0,0.0,0.0,0.0,0,60.0,0.0,0.0,0.0,0.0,0.0
5,145878.23747317135,1712,1959,1626,588,2,1712,133722.64519076995,1.0,2005.0,2,2005,1.0,8,0.0,0,0.0,0.0,1.0,1.0,0,0.0,149832.2365964435,8393,528,0.0,54,149450.79509063665,1.0,1.0,1098,5,1.0,0.0,0.0,0.0,0.0,272,0.0,1.0,0.0,0.0,0,122.0,0.0,1.0,0.0,0.0,0.0
5,128324.91096764662,1393,1955,816,300,1,872,143355.16004825375,1.0,1955.0,1,1955,1.0,8,0.0,521,1.0,0.0,1.0,1.0,0,0.0,149832.2365964435,16466,0,1.0,0,149450.79509063665,0.0,1.0,816,7,0.0,0.0,0.0,1.0,0.0,121,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0
