OverallQual,Neighborhood_encoded,GrLivArea,YearBuilt,TotalBsmtSF,GarageArea,GarageCars,1stFlrSF,MSSubClass_encoded,ExterQual_TA,GarageYrBlt,FullBath,YearRemodAdd,KitchenQual_TA,TotRmsAbvGrd,ExterQual_Gd,2ndFlrSF,Foundation_PConc,KitchenQual_Gd,BsmtQual_TA,FireplaceQu_None,Fireplaces,LotArea,Exterior2nd_encoded,BsmtQual_Gd,BsmtFinSF1,GarageFinish_Unf,OpenPorchSF,Exterior1st_encoded,GarageType_Attchd,HeatingQC_Ex,BsmtUnfSF,BsmtQual_Ex,OverallCond,BsmtFinType1_GLQ,GarageFinish_Fin,GarageType_Detchd,WoodDeckSF,Foundation_CBlock,HeatingQC_TA,LotShape_Reg,KitchenQual_Ex,GarageFinish_RFn,MSZoning_RM,HalfBath,MasVnrArea,SaleType_New,MasVnrType_None,SaleCondition_Partial,FireplaceQu_Gd
7,192705.45493488692,1895,1994,712,409,2,1086,239751.77464930317,0.0,1994.0,2,1996,0.0,7,1.0,809,1.0,1.0,0.0,0.0,1,10832,149947.9506734463,1.0,0,0.0,46,149564.74839271925,1.0,1.0,712,0.0,5,0.0,1.0,0.0,143,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0
6,186462.03991318255,1564,1980,650,476,2,888,239751.77464930317,1.0,1980.0,2,1981,1.0,7,0.0,676,0.0,0.0,0.0,0.0,1,8400,167725.35766726418,1.0,0,1.0,50,163157.5084968204,1.0,0.0,650,0.0,6,0.0,0.0,0.0,0,1.0,1.0,1.0,0.0,0.0,0.0,1,130.0,0.0,0.0,0.0,0.0
6,137381.63193054605,1285,1977,660,528,2,1285,185216.8145154394,1.0,1977.0,1,1977,1.0,7,0.0,0,0.0,0.0,1.0,0.0,1,8197,168202.02373979686,0.0,0,0.0,0,175988.14123661423,1.0,1.0,660,0.0,5,0.0,0.0,0.0,138,1.0,0.0,1.0,0.0,1.0,0.0,1,148.0,0.0,0.0,0.0,0.0
5,146002.31590615463,773,1953,773,240,1,773,185216.8145154394,1.0,1953.0,1,1953,1.0,4,0.0,0,0.0,0.0,1.0,1.0,0,7677,214459.1079261725,0.0,570,1.0,0,213758.9794073611,1.0,0.0,203,0.0,5,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
9,314535.49224090966,3140,2008,1926,820,3,1966,239751.77464930317,0.0,2009.0,3,2009,0.0,11,0.0,1174,1.0,0.0,0.0,0.0,2,13518,214459.1079261725,0.0,0,0.0,78,213758.9794073611,0.0,1.0,1926,1.0,5,0.0,1.0,0.0,144,0.0,0.0,1.0,1.0,0.0,0.0,1,860.0,1.0,0.0,1.0,1.0
5,144065.93826119046,1768,1937,731,240,1,981,143562.47168821347,1.0,1939.0,1,1950,0.0,7,0.0,787,0.0,1.0,0.0,0.0,2,7200,148550.43128682298,1.0,569,1.0,0,149991.83282507706,0.0,1.0,162,0.0,7,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1,252.0,0.0,0.0,0.0,0.0
6,211474.56533761907,1688,1997,616,603,2,616,239751.77464930317,1.0,1997.0,2,1997,0.0,8,0.0,1072,1.0,1.0,0.0,1.0,0,12798,214459.1079261725,1.0,462,0.0,114,213758.9794073611,1.0,0.0,154,0.0,5,1.0,0.0,0.0,403,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0
4,102250.27354713033,1196,1916,1196,440,2,1196,97045.4484970136,1.0,1957.0,1,1990,1.0,5,0.0,0,0.0,0.0,1.0,1.0,0,4800,149947.9506734463,0.0,197,1.0,0,149564.74839271925,0.0,1.0,999,0.0,7,0.0,0.0,1.0,0,1.0,0.0,1.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0
7,197852.95625689375,1456,2005,728,410,2,728,239751.77464930317,0.0,2005.0,2,2005,0.0,7,1.0,728,1.0,1.0,0.0,0.0,1,8199,161831.5485843834,1.0,648,0.0,18,151776.38499225752,1.0,1.0,80,0.0,5,1.0,1.0,0.0,36,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,1.0
9,314535.49224090966,2822,2008,1734,1020,3,1734,239751.77464930317,0.0,2009.0,3,2009,0.0,12,0.0,1088,1.0,0.0,0.0,0.0,1,13891,214459.1079261725,0.0,0,0.0,170,213758.9794073611,0.0,1.0,1734,1.0,5,0.0,0.0,0.0,52,0.0,0.0,1.0,1.0,1.0,0.0,1,424.0,1.0,0.0,1.0,1.0
5,146002.31590615463,1128,1954,936,286,1,1128,185216.8145154394,1.0,1954.0,1,1954,1.0,5,0.0,0,0.0,0.0,1.0,1.0,0,9000,148550.43128682298,0.0,812,1.0,0,149991.83282507706,1.0,0.0,124,0.0,5,0.0,0.0,0.0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
7,224868.92407805694,1428,2008,1417,554,2,1428,185216.8145154394,0.0,2008.0,2,2008,0.0,6,1.0,0,1.0,0.0,0.0,1.0,0,12274,214459.1079261725,1.0,0,0.0,60,213758.9794073611,1.0,1.0,1417,0.0,5,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0,256.0,1.0,0.0,1.0,0.0
5,146002.31590615463,980,1967,980,384,1,980,169968.11025501642,1.0,1967.0,2,1967,1.0,6,0.0,0,1.0,0.0,1.0,1.0,0,9750,214459.1079261725,0.0,400,0.0,0,213758.9794073611,1.0,0.0,100,0.0,5,0.0,1.0,0.0,68,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5,125784.83719984665,1576,1923,1324,528,2,1072,167004.51466870413,1.0,1923.0,1,2004,0.0,6,0.0,504,0.0,1.0,1.0,0.0,1,21384,148550.43128682298,0.0,1309,0.0,312,149991.83282507706,1.0,1.0,15,0.0,6,1.0,0.0,0.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0
5,146002.31590615463,1086,1966,1024,484,2,1086,169968.11025501642,1.0,1966.0,1,1966,1.0,6,0.0,0,0.0,0.0,1.0,0.0,1,13400,214459.1079261725,0.0,516,0.0,0,213758.9794073611,1.0,0.0,380,0.0,5,0.0,0.0,0.0,0,1.0,1.0,1.0,0.0,1.0,0.0,0,1047.0,0.0,0.0,0.0,1.0
5,128687.62627009608,2138,1898,849,360,2,1075,191760.61145829133,1.0,1910.0,2,1965,1.0,11,0.0,1063,1.0,0.0,1.0,1.0,0,8100,117244.82832337871,0.0,0,1.0,156,110887.68546623585,0.0,0.0,849,0.0,5,0.0,0.0,1.0,40,0.0,1.0,1.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0
6,188940.34317285073,1309,1974,1040,484,2,1309,185216.8145154394,1.0,1974.0,1,1999,0.0,5,0.0,0,0.0,1.0,1.0,0.0,1,10140,167725.35766726418,0.0,663,0.0,0,163157.5084968204,1.0,0.0,0,0.0,6,0.0,0.0,0.0,265,1.0,0.0,1.0,0.0,1.0,0.0,1,99.0,0.0,0.0,0.0,0.0
6,197852.95625689375,848,2004,848,420,2,848,200553.52721353355,0.0,2004.0,1,2004,0.0,4,1.0,0,1.0,1.0,0.0,0.0,1,4438,214459.1079261725,1.0,662,0.0,0,213758.9794073611,1.0,1.0,186,0.0,5,1.0,1.0,0.0,140,0.0,0.0,1.0,0.0,0.0,1.0,0,169.0,0.0,0.0,0.0,1.0
5,102250.27354713033,1044,1952,540,504,2,1044,185216.8145154394,0.0,1952.0,1,1952,0.0,4,0.0,0,0.0,0.0,1.0,1.0,0,8712,148550.43128682298,0.0,0,1.0,0,149991.83282507706,0.0,0.0,540,0.0,5,0.0,0.0,0.0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
6,146002.31590615463,1442,1958,1442,301,1,1442,185216.8145154394,1.0,1958.0,1,1958,1.0,7,0.0,0,0.0,0.0,1.0,1.0,0,9750,149947.9506734463,0.0,608,0.0,0,149564.74839271925,1.0,0.0,834,0.0,6,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1,243.0,0.0,0.0,0.0,0.0
5,128741.58806723716,1250,1918,686,280,1,686,143562.47168821347,1.0,1955.0,1,1950,0.0,7,0.0,564,0.0,0.0,1.0,1.0,0,8248,156832.01462188712,0.0,0,1.0,0,163680.0151842674,0.0,0.0,686,0.0,7,0.0,0.0,1.0,207,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0
7,197852.95625689375,1661,1998,1649,598,2,1661,185216.8145154394,1.0,1998.0,2,1998,0.0,6,0.0,0,1.0,1.0,0.0,1.0,0,12137,214459.1079261725,1.0,0,0.0,34,213758.9794073611,1.0,1.0,1649,0.0,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,442.0,0.0,0.0,0.0,0.0
5,146002.31590615463,1008,1954,1008,275,1,1008,185216.8145154394,1.0,1954.0,1,1954,1.0,4,0.0,0,0.0,0.0,1.0,0.0,1,11425,195245.39979965202,0.0,486,0.0,0,194305.49793707748,1.0,0.0,522,0.0,6,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,1.0
8,156763.32789581906,1689,2002,1568,857,3,1689,185216.8145154394,0.0,2002.0,2,2002,0.0,7,1.0,0,1.0,1.0,0.0,0.0,2,13265,229287.87532444185,1.0,1218,0.0,59,230871.94185146698,1.0,1.0,350,0.0,5,1.0,0.0,0.0,150,0.0,0.0,0.0,0.0,1.0,0.0,0,148.0,0.0,0.0,0.0,1.0
6,211474.56533761907,1052,1971,1010,440,2,1052,169968.11025501642,1.0,1971.0,1,1971,1.0,6,0.0,0,0.0,0.0,1.0,1.0,0,8816,167725.35766726418,0.0,504,1.0,0,163157.5084968204,1.0,0.0,506,0.0,7,1.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0,80.0,0.0,0.0,0.0,0.0
7,314535.49224090966,1358,2009,1358,484,2,1358,200553.52721353355,0.0,2010.0,2,2010,0.0,6,1.0,0,1.0,1.0,0.0,0.0,1,6371,214459.1079261725,1.0,733,0.0,35,213758.9794073611,1.0,1.0,625,0.0,5,1.0,0.0,0.0,192,0.0,0.0,0.0,0.0,1.0,0.0,0,128.0,1.0,0.0,1.0,1.0
7,197852.95625689375,1640,2003,798,595,2,798,239751.77464930317,0.0,2003.0,2,2003,0.0,6,1.0,842,1.0,1.0,0.0,1.0,0,7226,214459.1079261725,1.0,0,0.0,45,213758.9794073611,1.0,1.0,798,0.0,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0
4,128687.62627009608,936,1953,936,576,2,936,185216.8145154394,0.0,1974.0,1,1953,1.0,4,0.0,0,0.0,0.0,0.0,1.0,0,6000,149947.9506734463,0.0,0,1.0,32,149564.74839271925,0.0,0.0,936,0.0,4,0.0,0.0,1.0,0,1.0,1.0,1.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0
7,192705.45493488692,1733,2003,847,433,2,847,239751.77464930317,0.0,2003.0,2,2003,0.0,7,1.0,886,1.0,1.0,0.0,0.0,1,12394,214459.1079261725,1.0,0,0.0,48,213758.9794073611,0.0,1.0,847,0.0,5,0.0,1.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,1.0
6,144065.93826119046,1489,1940,778,240,1,944,143562.47168821347,1.0,1940.0,2,1950,1.0,7,0.0,545,0.0,0.0,1.0,0.0,1,9900,214459.1079261725,0.0,0,1.0,0,213758.9794073611,0.0,0.0,778,0.0,7,0.0,0.0,1.0,335,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,1.0
8,224868.92407805694,1489,2006,1489,776,2,1489,185216.8145154394,0.0,2006.0,2,2006,0.0,7,1.0,0,1.0,1.0,0.0,0.0,1,11216,214459.1079261725,1.0,0,0.0,140,213758.9794073611,1.0,1.0,1489,0.0,5,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0,0.0,1.0,1.0,1.0,1.0
10,314535.49224090966,2084,2007,2078,1220,3,2084,185216.8145154394,0.0,2007.0,2,2008,0.0,7,0.0,0,1.0,0.0,0.0,0.0,1,14803,229287.87532444185,0.0,1636,0.0,45,230871.94185146698,1.0,1.0,442,1.0,5,1.0,1.0,0.0,188,0.0,0.0,1.0,1.0,0.0,0.0,0,816.0,1.0,0.0,1.0,1.0
5,125784.83719984665,784,1924,784,0,0,784,114156.18421468866,1.0,0.0,1,1950,0.0,5,0.0,0,0.0,1.0,1.0,1.0,0,6130,149947.9506734463,0.0,784,0.0,0,149564.74839271925,0.0,0.0,0,0.0,6,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0
7,186462.03991318255,1434,2001,1454,527,2,1434,185216.8145154394,0.0,2001.0,2,2001,0.0,6,1.0,0,1.0,1.0,0.0,0.0,1,8529,214459.1079261725,1.0,20,0.0,39,213758.9794073611,1.0,1.0,1434,0.0,5,1.0,0.0,0.0,290,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5,211474.56533761907,2126,1967,1013,538,2,1160,239751.77464930317,1.0,1967.0,2,1967,1.0,7,0.0,966,1.0,0.0,1.0,1.0,0,28698,168202.02373979686,0.0,249,0.0,0,175988.14123661423,1.0,0.0,0,0.0,5,0.0,1.0,0.0,486,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0
7,224868.92407805694,1223,2005,600,480,2,520,139308.05304360864,0.0,2005.0,2,2005,0.0,4,1.0,623,1.0,1.0,0.0,1.0,0,2544,149947.9506734463,1.0,0,0.0,166,149564.74839271925,0.0,1.0,600,0.0,5,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0
6,146002.31590615463,1392,1957,1392,458,2,1392,185216.8145154394,1.0,1957.0,1,1957,1.0,6,0.0,0,0.0,0.0,1.0,0.0,2,11900,167725.35766726418,0.0,1040,0.0,0,163157.5084968204,1.0,0.0,352,0.0,5,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,1.0,0.0,1,387.0,0.0,0.0,0.0,1.0
7,224868.92407805694,1200,2005,600,480,2,520,139308.05304360864,1.0,2005.0,2,2005,0.0,4,0.0,600,1.0,1.0,0.0,1.0,0,3180,149947.9506734463,1.0,0,0.0,166,149564.74839271925,0.0,1.0,600,0.0,5,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0
7,197852.95625689375,1829,2003,941,613,2,941,239751.77464930317,0.0,2003.0,2,2003,0.0,7,1.0,888,1.0,1.0,0.0,0.0,1,9548,214459.1079261725,1.0,483,0.0,39,213758.9794073611,1.0,1.0,458,0.0,6,1.0,0.0,0.0,192,0.0,0.0,0.0,0.0,1.0,0.0,1,223.0,0.0,0.0,0.0,0.0
6,146002.31590615463,1516,1964,1516,472,2,1516,185216.8145154394,1.0,1964.0,1,1964,1.0,6,0.0,0,0.0,0.0,1.0,1.0,0,10004,168202.02373979686,0.0,196,0.0,0,163157.5084968204,1.0,0.0,975,0.0,6,0.0,0.0,0.0,0,1.0,1.0,1.0,0.0,1.0,0.0,1,180.0,0.0,0.0,0.0,0.0
5,146002.31590615463,1144,1961,1144,456,2,1144,185216.8145154394,1.0,1961.0,1,1961,1.0,6,0.0,0,0.0,0.0,1.0,1.0,0,7875,214459.1079261725,0.0,572,1.0,0,213758.9794073611,1.0,0.0,572,0.0,6,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0,136.0,0.0,0.0,0.0,0.0
4,137381.63193054605,1067,1950,1067,436,2,1067,185216.8145154394,1.0,1996.0,2,1995,0.0,4,0.0,0,0.0,1.0,0.0,1.0,0,9600,167725.35766726418,1.0,442,1.0,0,213758.9794073611,1.0,0.0,625,0.0,7,0.0,0.0,0.0,290,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5,128687.62627009608,1559,1948,1559,812,2,1559,97045.4484970136,1.0,1948.0,1,1973,1.0,5,0.0,0,0.0,0.0,1.0,1.0,0,8100,214459.1079261725,0.0,338,1.0,116,213758.9794073611,0.0,0.0,1221,0.0,6,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0
6,108990.02322299722,987,1973,483,264,1,483,139308.05304360864,1.0,1973.0,1,1973,1.0,5,0.0,504,0.0,0.0,1.0,1.0,0,1680,167725.35766726418,0.0,330,1.0,0,163157.5084968204,0.0,0.0,153,0.0,5,0.0,0.0,1.0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,158.0,0.0,0.0,0.0,0.0
5,197852.95625689375,1099,1995,1099,352,1,1099,185216.8145154394,1.0,1999.0,1,2006,0.0,6,0.0,0,1.0,1.0,0.0,1.0,0,9525,214459.1079261725,1.0,0,1.0,0,213758.9794073611,1.0,1.0,1099,0.0,6,0.0,0.0,0.0,278,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0
5,128741.58806723716,1200,1946,768,240,1,768,143562.47168821347,1.0,1946.0,1,1995,1.0,6,0.0,432,0.0,0.0,1.0,1.0,0,11767,149947.9506734463,0.0,352,1.0,0,149564.74839271925,0.0,1.0,416,0.0,6,0.0,0.0,1.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
6,144065.93826119046,1482,1925,672,400,1,810,167004.51466870413,1.0,1934.0,2,1950,0.0,7,0.0,672,0.0,0.0,1.0,1.0,0,12155,148550.43128682298,0.0,156,1.0,0,149991.83282507706,0.0,0.0,516,0.0,8,0.0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5,128687.62627009608,1539,1904,650,686,2,958,167004.51466870413,1.0,1983.0,2,2002,0.0,8,0.0,581,1.0,1.0,1.0,0.0,1,10440,149947.9506734463,0.0,0,1.0,78,149564.74839271925,0.0,0.0,650,0.0,8,0.0,0.0,1.0,70,0.0,0.0,1.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0
6,146002.31590615463,1165,1966,1127,490,2,1165,169968.11025501642,1.0,1966.0,1,1966,1.0,6,0.0,0,0.0,0.0,1.0,1.0,0,9020,167725.35766726418,0.0,312,0.0,129,163157.5084968204,1.0,0.0,276,0.0,7,0.0,0.0,0.0,0,1.0,1.0,1.0,0.0,1.0,0.0,1,183.0,0.0,0.0,0.0,0.0
5,146002.31590615463,1800,1961,1800,0,0,1800,134435.21499605573,1.0,0.0,2,1961,1.0,10,0.0,0,0.0,0.0,1.0,1.0,0,8000,195245.39979965202,0.0,0,0.0,0,194305.49793707748,0.0,1.0,1800,0.0,4,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5,128687.62627009608,1416,1915,876,720,3,876,143562.47168821347,1.0,1949.0,1,1950,1.0,7,0.0,540,0.0,0.0,1.0,0.0,1,12665,148550.43128682298,0.0,0,1.0,0,149991.83282507706,0.0,0.0,876,0.0,8,0.0,0.0,1.0,418,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,1.0,0.0,1.0
5,137381.63193054605,1701,1975,1390,611,2,1701,149387.161656712,1.0,1975.0,2,1981,1.0,6,0.0,0,0.0,0.0,0.0,0.0,2,16647,167725.35766726418,1.0,1390,0.0,0,163157.5084968204,0.0,0.0,0,0.0,5,0.0,1.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
7,186462.03991318255,1775,1993,740,425,2,1006,239751.77464930317,0.0,1993.0,2,1993,0.0,7,1.0,769,1.0,1.0,0.0,0.0,1,9317,167725.35766726418,1.0,513,1.0,72,163157.5084968204,1.0,1.0,227,0.0,5,0.0,0.0,0.0,234,0.0,0.0,1.0,0.0,0.0,0.0,1,137.0,0.0,0.0,0.0,0.0
5,197852.95625689375,864,1972,864,338,1,864,185216.8145154394,1.0,1972.0,1,1972,1.0,5,0.0,0,0.0,0.0,1.0,0.0,1,15523,168202.02373979686,0.0,460,1.0,0,163157.5084968204,1.0,1.0,404,0.0,6,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
6,211474.56533761907,2358,1908,907,360,2,1307,143562.47168821347,1.0,1908.0,3,1997,1.0,10,0.0,1051,0.0,0.0,1.0,0.0,1,45600,148550.43128682298,0.0,0,1.0,40,149991.83282507706,0.0,0.0,907,0.0,8,0.0,0.0,1.0,486,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,1.0
6,233952.53289924603,1855,1976,528,512,2,1094,169968.11025501642,0.0,1976.0,2,1994,1.0,7,1.0,761,0.0,0.0,1.0,0.0,1,9600,168202.02373979686,0.0,0,0.0,100,175988.14123661423,1.0,1.0,528,0.0,7,0.0,0.0,0.0,113,1.0,0.0,1.0,0.0,1.0,0.0,1,360.0,0.0,0.0,0.0,0.0
6,197852.95625689375,848,2003,848,420,2,848,200553.52721353355,0.0,2003.0,1,2003,0.0,3,1.0,0,1.0,1.0,0.0,1.0,0,4435,214459.1079261725,1.0,659,0.0,0,213758.9794073611,1.0,1.0,189,0.0,5,1.0,1.0,0.0,140,0.0,0.0,1.0,0.0,0.0,1.0,0,170.0,0.0,0.0,0.0,0.0
8,194096.4108217196,1456,2003,1273,400,2,1456,200553.52721353355,0.0,2003.0,2,2003,0.0,7,1.0,0,1.0,1.0,0.0,0.0,1,3196,214459.1079261725,1.0,0,0.0,20,213758.9794073611,1.0,1.0,1273,0.0,5,0.0,1.0,0.0,143,0.0,0.0,1.0,0.0,0.0,0.0,0,40.0,0.0,0.0,0.0,0.0
7,210053.6806690568,1646,1941,918,240,1,918,191760.61145829133,1.0,1941.0,2,1950,1.0,7,0.0,728,0.0,0.0,1.0,0.0,2,7128,149947.9506734463,0.0,364,1.0,0,149564.74839271925,0.0,0.0,554,0.0,5,0.0,0.0,1.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,1.0
6,146002.31590615463,1445,1964,1127,645,2,1445,169968.11025501642,1.0,1964.0,1,1964,1.0,7,0.0,0,0.0,0.0,1.0,0.0,1,12095,167725.35766726418,0.0,564,0.0,0,149564.74839271925,1.0,0.0,563,0.0,6,0.0,0.0,0.0,180,1.0,1.0,0.0,0.0,1.0,0.0,1,115.0,0.0,0.0,0.0,0.0
5,137381.63193054605,1779,1955,1763,454,2,1779,185216.8145154394,1.0,1955.0,1,1974,1.0,6,0.0,0,0.0,0.0,1.0,0.0,1,17920,168202.02373979686,0.0,306,1.0,418,149991.83282507706,1.0,0.0,372,0.0,4,0.0,0.0,0.0,0,1.0,1.0,1.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,1.0
5,137381.63193054605,1040,1962,1040,260,1,1040,185216.8145154394,1.0,1962.0,1,2010,1.0,6,0.0,0,0.0,0.0,1.0,1.0,0,6897,167725.35766726418,0.0,659,1.0,104,163157.5084968204,0.0,1.0,381,0.0,8,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0
6,197852.95625689375,1026,1978,940,576,2,1026,169968.11025501642,1.0,1981.0,1,1978,1.0,5,0.0,0,0.0,0.0,0.0,1.0,0,10970,167725.35766726418,1.0,505,1.0,0,175988.14123661423,0.0,0.0,0,0.0,6,1.0,0.0,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
6,192705.45493488692,1481,1994,702,343,2,702,239751.77464930317,1.0,1994.0,2,1995,1.0,6,0.0,779,1.0,0.0,0.0,0.0,1,8125,167725.35766726418,1.0,0,0.0,36,163157.5084968204,1.0,0.0,702,0.0,5,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0
7,188940.34317285073,1370,1976,1090,479,2,1370,185216.8145154394,1.0,1976.0,2,1976,1.0,6,0.0,0,0.0,0.0,0.0,0.0,1,10400,167725.35766726418,1.0,0,0.0,0,163157.5084968204,1.0,0.0,1090,0.0,5,0.0,0.0,0.0,0,1.0,1.0,1.0,0.0,1.0,0.0,0,189.0,0.0,0.0,0.0,0.0
6,188940.34317285073,2654,1968,1054,619,2,1512,239751.77464930317,1.0,1968.0,2,1984,0.0,9,0.0,1142,0.0,1.0,1.0,0.0,1,11029,167725.35766726418,0.0,619,1.0,65,163157.5084968204,1.0,0.0,435,0.0,7,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1,220.0,0.0,0.0,0.0,1.0
7,210053.6806690568,1426,1918,912,216,1,912,143562.47168821347,0.0,1925.0,1,1998,0.0,7,1.0,514,0.0,1.0,1.0,0.0,1,7642,148550.43128682298,0.0,0,1.0,240,149991.83282507706,0.0,0.0,912,0.0,8,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,1.0
5,137381.63193054605,1039,1965,1039,504,2,1039,131268.72241261136,1.0,1965.0,1,1965,1.0,6,0.0,0,1.0,0.0,1.0,1.0,0,11625,167725.35766726418,0.0,841,1.0,0,175988.14123661423,1.0,1.0,198,0.0,4,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0
6,186462.03991318255,1097,1984,1040,480,2,1097,185216.8145154394,1.0,1986.0,2,1985,1.0,6,0.0,0,1.0,0.0,0.0,1.0,0,9672,168202.02373979686,1.0,338,1.0,0,163157.5084968204,1.0,0.0,702,0.0,5,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5,146002.31590615463,1148,1959,1148,672,1,1148,185216.8145154394,1.0,1959.0,1,1959,1.0,6,0.0,0,0.0,0.0,1.0,1.0,0,7931,168202.02373979686,0.0,1148,1.0,0,194305.49793707748,1.0,0.0,0,0.0,5,0.0,0.0,0.0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
7,224868.92407805694,1372,2007,1372,529,2,1372,185216.8145154394,0.0,2008.0,2,2008,0.0,6,1.0,0,1.0,1.0,0.0,1.0,0,8640,214459.1079261725,0.0,0,0.0,140,213758.9794073611,1.0,1.0,1372,1.0,5,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0
5,146002.31590615463,1002,1970,1002,902,2,1002,185216.8145154394,1.0,1973.0,1,1970,1.0,5,0.0,0,0.0,0.0,1.0,1.0,0,8750,149947.9506734463,0.0,828,1.0,0,149564.74839271925,0.0,0.0,174,0.0,6,0.0,0.0,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,76.0,0.0,0.0,0.0,0.0
8,242600.8788102882,1646,2006,1638,870,3,1646,185216.8145154394,0.0,2007.0,2,2007,0.0,6,1.0,0,1.0,1.0,0.0,0.0,1,10656,214459.1079261725,1.0,0,0.0,80,213758.9794073611,1.0,1.0,1638,0.0,5,0.0,0.0,0.0,192,0.0,0.0,0.0,0.0,1.0,0.0,0,274.0,1.0,0.0,1.0,1.0
